index,tripduration,starttime,stoptime,start.station.id,start.station.name,start.station.latitude,start.station.longitude,end.station.id,end.station.name,end.station.latitude,end.station.longitude,bikeid,usertype,birth.year,gender,date,count
7299,365,3/31/2016 21:08,3/31/2016 21:14,293,Lafayette St & E 8 St,40.73028666,-73.9907647,251,Mott St & Prince St,40.72317958,-73.99480012,17260,Subscriber,1985,1,3/31/2016,1
7300,365,3/31/2016 21:08,3/31/2016 21:14,293,Lafayette St & E 8 St,40.73028666,-73.9907647,317,E 6 St & Avenue B,40.72453734,-73.98185424,17137,Subscriber,1988,1,3/31/2016,1
7301,434,3/31/2016 21:23,3/31/2016 21:30,293,Lafayette St & E 8 St,40.73028666,-73.9907647,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,15541,Subscriber,1982,1,3/31/2016,1
7302,940,3/31/2016 21:34,3/31/2016 21:49,293,Lafayette St & E 8 St,40.73028666,-73.9907647,477,W 41 St & 8 Ave,40.75640548,-73.9900262,16677,Subscriber,1996,1,3/31/2016,1
7303,527,3/31/2016 21:37,3/31/2016 21:46,293,Lafayette St & E 8 St,40.73028666,-73.9907647,116,W 17 St & 8 Ave,40.74177603,-74.00149746,21125,Subscriber,1980,1,3/31/2016,1
7304,197,3/31/2016 21:38,3/31/2016 21:41,293,Lafayette St & E 8 St,40.73028666,-73.9907647,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,21254,Subscriber,1995,1,3/31/2016,1
7305,1124,3/31/2016 21:48,3/31/2016 22:06,293,Lafayette St & E 8 St,40.73028666,-73.9907647,523,W 38 St & 8 Ave,40.75466591,-73.99138152,19244,Subscriber,1963,1,3/31/2016,1
7306,650,3/31/2016 21:48,3/31/2016 21:59,293,Lafayette St & E 8 St,40.73028666,-73.9907647,494,W 26 St & 8 Ave,40.74734825,-73.99723551,15872,Subscriber,1966,2,3/31/2016,1
7307,357,3/31/2016 21:52,3/31/2016 21:58,293,Lafayette St & E 8 St,40.73028666,-73.9907647,428,E 3 St & 1 Ave,40.72467721,-73.98783413,21080,Subscriber,1984,1,3/31/2016,1
7308,166,3/31/2016 21:55,3/31/2016 21:58,293,Lafayette St & E 8 St,40.73028666,-73.9907647,285,Broadway & E 14 St,40.73454567,-73.99074142,15811,Subscriber,1968,1,3/31/2016,1
7318,485,3/31/2016 6:15,3/31/2016 6:23,295,Pike St & E Broadway,40.71406667,-73.99293911,326,E 11 St & 1 Ave,40.72953837,-73.98426726,16090,Subscriber,1980,1,3/31/2016,1
