index,station.id,station.name,latitude,longitude,boroname
396,494,W 26 St & 8 Ave,40.74734825,-73.99723551,Manhattan
397,494,W 26 St & 8 Ave,40.74734825,-73.99723551,Manhattan
398,160,E 37 St & Lexington Ave,40.748238,-73.978311,Manhattan
399,498,Broadway & W 32 St,40.74854862,-73.98808416,Manhattan
400,167,E 39 St & 3 Ave,40.7489006,-73.97604882,Manhattan
401,167,E 39 St & 3 Ave,40.7489006,-73.97604882,Manhattan
402,379,W 31 St & 7 Ave,40.749156,-73.9916,Manhattan
403,379,W 31 St & 7 Ave,40.749156,-73.9916,Manhattan
404,379,W 31 St & 7 Ave,40.749156,-73.9916,Manhattan
405,3127,9 St & 44 Rd,40.74966,-73.9521,Manhattan
406,388,W 26 St & 10 Ave,40.74971775,-74.00295035,Manhattan
407,388,W 26 St & 10 Ave,40.74971775,-74.00295035,Manhattan
408,388,W 26 St & 10 Ave,40.74972,-74.00295,Manhattan
409,455,1 Ave & E 44 St,40.75001986,-73.96905301,Manhattan
410,512,W 29 St & 9 Ave,40.7500727,-73.99839279,Manhattan
411,512,W 29 St & 9 Ave,40.7500727,-73.99839279,Manhattan
412,492,W 33 St & 7 Ave,40.75019995,-73.99093085,Manhattan
413,521,8 Ave & W 31 St,40.75044999,-73.99481051,Manhattan
414,521,8 Ave & W 31 St,40.75044999,-73.99481051,Manhattan
415,521,8 Ave & W 31 St,40.75044999,-73.99481051,Manhattan
416,3128,21 St & 43 Ave,40.75052534,-73.94594845,Manhattan
417,489,10 Ave & W 28 St,40.75066386,-74.00176802,Manhattan
418,489,10 Ave & W 28 St,40.75066386,-74.00176802,Manhattan
419,489,10 Ave & W 28 St,40.75066386,-74.00176802,Manhattan
420,489,10 Ave & W 28 St,40.75066386,-74.00176802,Manhattan
421,489,10 Ave & W 28 St,40.75066386,-74.00176802,Manhattan
422,458,11 Ave & W 27 St,40.751396,-74.005226,Manhattan
423,458,11 Ave & W 27 St,40.751396,-74.005226,Manhattan
424,458,11 Ave & W 27 St,40.751396,-74.005226,Manhattan
425,517,Pershing Square S,40.75149263,-73.97798848,Manhattan
426,490,8 Ave & W 33 St,40.751551,-73.993934,Manhattan
427,490,8 Ave & W 33 St,40.751551,-73.993934,Manhattan
428,490,8 Ave & W 33 St,40.751551,-73.993934,Manhattan
429,490,8 Ave & W 33 St,40.751551,-73.993934,Manhattan
430,490,8 Ave & W 33 St,40.751551,-73.993934,Manhattan
431,517,Pershing Square South,40.751581,-73.97791,Manhattan
432,517,Pershing Square South,40.751581,-73.97791,Manhattan
433,362,Broadway & W 37 St,40.75172632,-73.98753523,Manhattan
434,519,Pershing Square North,40.751873,-73.977706,Manhattan
435,519,Pershing Square North,40.751873,-73.977706,Manhattan
436,519,Pershing Square N,40.75188406,-73.97770164,Manhattan
437,519,Pershing Square N,40.75188406,-73.97770164,Manhattan
438,516,E 47 St & 1 Ave,40.75206862,-73.96784384,Manhattan
439,533,Broadway & W 39 St,40.75299641,-73.98721619,Manhattan
440,533,Broadway & W 39 St,40.75299641,-73.98721619,Manhattan
441,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,Manhattan
442,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,Manhattan
443,164,E 47 St & 2 Ave,40.75323098,-73.97032517,Manhattan
444,164,E 47 St & 2 Ave,40.75323098,-73.97032517,Manhattan
445,164,E 47 St & 2 Ave,40.75323098,-73.97032517,Manhattan
446,454,E 51 St & 1 Ave,40.75455731,-73.96592976,Manhattan
447,523,W 38 St & 8 Ave,40.75466591,-73.99138152,Manhattan
448,523,W 38 St & 8 Ave,40.75466591,-73.99138152,Manhattan
449,359,E 47 St & Park Ave,40.75510267,-73.97498696,Manhattan
450,359,E 47 St & Park Ave,40.75510267,-73.97498696,Manhattan
451,465,Broadway & W 41 St,40.75513557,-73.98658032,Manhattan
452,465,Broadway & W 41 St,40.75513557,-73.98658032,Manhattan
453,477,W 41 St & 8 Ave,40.75640548,-73.9900262,Manhattan
454,477,W 41 St & 8 Ave,40.75640548,-73.9900262,Manhattan
455,477,W 41 St & 8 Ave,40.75640548,-73.9900262,Manhattan
456,488,W 39 St & 9 Ave,40.75645824,-73.99372222,Manhattan
457,448,W 37 St & 10 Ave,40.75660359,-73.9979009,Manhattan
458,448,W 37 St & 10 Ave,40.75660359,-73.9979009,Manhattan
459,448,W 37 St & 10 Ave,40.75660359,-73.9979009,Manhattan
460,448,W 37 St & 10 Ave,40.75660359,-73.9979009,Manhattan
461,529,W 42 St & 8 Ave,40.7575699,-73.99098507,Manhattan
462,385,E 55 St & 2 Ave,40.75797322,-73.96603308,Manhattan
463,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,Manhattan
464,3236,PABT Valet,40.75898481,-73.99379969,Manhattan
465,464,E 56 St & 3 Ave,40.75934501,-73.96759673,Manhattan
466,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,Manhattan
467,520,W 52 St & 5 Ave,40.75992262,-73.97648516,Manhattan
468,515,W 43 St & 10 Ave,40.76009437,-73.99461843,Manhattan
469,479,9 Ave & W 45 St,40.76019252,-73.9912551,Manhattan
470,479,9 Ave & W 45 St,40.76019252,-73.9912551,Manhattan
471,290,2 Ave & E 58 St,40.76020258,-73.96478473,Manhattan
472,290,2 Ave & E 58 St,40.76020258,-73.96478473,Manhattan
473,290,2 Ave & E 58 St,40.76020258,-73.96478473,Manhattan
474,173,Broadway & W 49 St,40.76064679,-73.98442659,Manhattan
475,173,Broadway & W 49 St,40.76064679,-73.98442659,Manhattan
476,510,W 51 St & 6 Ave,40.7606597,-73.98042047,Manhattan
477,305,E 58 St & 3 Ave,40.76095756,-73.96724467,Manhattan
478,137,E 56 St & Madison Ave,40.761628,-73.972924,Manhattan
479,137,E 56 St & Madison Ave,40.761628,-73.972924,Manhattan
480,450,W 49 St & 8 Ave,40.76227205,-73.98788205,Manhattan
481,450,W 49 St & 8 Ave,40.76227205,-73.98788205,Manhattan
482,500,Broadway & W 51 St,40.76228826,-73.98336183,Manhattan
483,500,Broadway & W 51 St,40.76228826,-73.98336183,Manhattan
484,495,W 47 St & 10 Ave,40.76269882,-73.99301222,Manhattan
485,495,W 47 St & 10 Ave,40.76269882,-73.99301222,Manhattan
486,495,W 47 St & 10 Ave,40.76269882,-73.99301222,Manhattan
487,508,W 46 St & 11 Ave,40.76341379,-73.99667444,Manhattan
488,508,W 46 St & 11 Ave,40.76341379,-73.99667444,Manhattan
489,508,W 46 St & 11 Ave,40.76341379,-73.99667444,Manhattan
490,469,Broadway & W 53 St,40.76344058,-73.98268129,Manhattan
491,469,Broadway & W 53 St,40.76344058,-73.98268129,Manhattan
492,447,8 Ave & W 52 St,40.76370739,-73.9851615,Manhattan
493,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,Manhattan
494,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,Manhattan
495,449,W 52 St & 9 Ave,40.76461837,-73.98789473,Manhattan
496,449,W 52 St & 9 Ave,40.76461837,-73.98789473,Manhattan
497,449,W 52 St & 9 Ave,40.76461837,-73.98789473,Manhattan
498,468,Broadway & W 55 St,40.7652654,-73.98192338,Manhattan
499,468,Broadway & W 55 St,40.7652654,-73.98192338,Manhattan
500,423,W 54 St & 9 Ave,40.76584941,-73.98690506,Manhattan
501,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,Manhattan
502,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,Manhattan
503,480,W 53 St & 10 Ave,40.76669671,-73.99061728,Manhattan
504,457,Broadway & W 58 St,40.76695317,-73.98169333,Manhattan
505,457,Broadway & W 58 St,40.76695317,-73.98169333,Manhattan
506,457,Broadway & W 58 St,40.76695317,-73.98169333,Manhattan
507,457,Broadway & W 58 St,40.76695317,-73.98169333,Manhattan
508,72,W 52 St & 11 Ave,40.76727216,-73.99392888,Manhattan
509,72,W 52 St & 11 Ave,40.76727216,-73.99392888,Manhattan
510,72,W 52 St & 11 Ave,40.76727216,-73.99392888,Manhattan
511,72,W 52 St & 11 Ave,40.76727216,-73.99392888,Manhattan
512,3133,E 67 St & Lexington Ave,40.76734259,-73.96485865,Manhattan
513,3133,E 67 St & Lexington Ave,40.76734259,-73.96485865,Manhattan
514,513,W 56 St & 10 Ave,40.768254,-73.988639,Manhattan
515,513,W 56 St & 10 Ave,40.768254,-73.988639,Manhattan
516,499,Broadway & W 60 St,40.76915505,-73.98191841,Manhattan
517,499,Broadway & W 60 St,40.76915505,-73.98191841,Manhattan
518,499,Broadway & W 60 St,40.76915505,-73.98191841,Manhattan
519,499,Broadway & W 60 St,40.76915505,-73.98191841,Manhattan
520,422,W 59 St & 10 Ave,40.770513,-73.988038,Manhattan
521,3139,E 72 St & Park Ave,40.77122923,-73.96432627,Manhattan
522,3163,Central Park West & W 68 St,40.7734066,-73.97782542,Manhattan
523,3150,E 85 St & York Ave,40.77536905,-73.94803392,Manhattan
524,3146,E 81 St & 3 Ave,40.77573034,-73.9567526,Manhattan
525,3165,Central Park West & W 72 St,40.77575319,-73.97603963,Manhattan
526,3165,Central Park West & W 72 St,40.77575319,-73.97603963,Manhattan
527,3165,Central Park West & W 72 St,40.77579377,-73.97620574,Manhattan
528,3165,Central Park West & W 72 St,40.77579377,-73.97620574,Manhattan
529,3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,Manhattan
530,3145,E 84 St & Park Ave,40.77862688,-73.95772073,Manhattan
531,3166,Riverside Dr & W 72 St ,40.78057799,-73.98562431,Manhattan
532,3178,Riverside Dr & W 78 St,40.78414472,-73.98362492,Manhattan
