,index,latitude,longitude,duration
358,2475.0,40.764423,-73.9737796,4.0
359,2476.0,40.7601347,-73.9848652,8.0
360,2476.0,40.7545861,-73.9717144,357.0
361,2476.0,40.7589736,-73.9684971,126.0
362,2476.0,40.7590312,-73.9686277,23.0
363,2477.0,40.7601347,-73.9848652,8.0
364,2477.0,40.7598383,-73.9841848,11.0
365,2477.0,40.756034,-73.9869451,110.0
366,2477.0,40.7558224,-73.9864397,36.0
367,2477.0,40.7530131,-73.9873233,54.0
368,2478.0,40.7601347,-73.9848652,8.0
369,2478.0,40.7598383,-73.9841848,11.0
370,2478.0,40.756034,-73.9869451,110.0
371,2478.0,40.7558224,-73.9864397,36.0
372,2478.0,40.7491863,-73.9881872,149.0
373,2478.0,40.7489605,-73.9883649,67.0
374,2479.0,40.7594242,-73.9851254,19.0
375,2479.0,40.760411,-73.9874575,40.0
376,2479.0,40.7647976,-73.9842943,129.0
377,2479.0,40.7640527,-73.9825207,31.0
378,2479.0,40.7634871,-73.9828256,10.0
379,2480.0,40.7601347,-73.9848652,8.0
380,2480.0,40.7598383,-73.9841848,11.0
381,2480.0,40.756034,-73.9869451,110.0
382,2480.0,40.7558224,-73.9864397,36.0
383,2480.0,40.740324,-73.9894317,401.0
384,2481.0,40.7594242,-73.9851254,19.0
385,2481.0,40.7640121,-73.9960221,242.0
386,2481.0,40.763385,-73.996475,46.0
387,2481.0,40.7634623,-73.9966328,29.0
388,2482.0,40.7601347,-73.9848652,8.0
389,2482.0,40.7598383,-73.9841848,11.0
390,2482.0,40.752907,-73.9892533,194.0
391,2482.0,40.754091,-73.992079,39.0
392,2482.0,40.754707,-73.991633,39.0
393,2482.0,40.7546167,-73.991418,4.0
394,2483.0,40.7601347,-73.9848652,8.0
395,2483.0,40.7586456,-73.9813552,87.0
396,2483.0,40.7650083,-73.9767175,190.0
397,2483.0,40.7629739,-73.971886,99.0
398,2483.0,40.7667261,-73.9691475,158.0
399,2483.0,40.7659987,-73.9674155,30.0
400,2483.0,40.7678909,-73.9660729,123.0
401,2483.0,40.7678204,-73.9659066,29.0
402,2484.0,40.7601347,-73.9848652,8.0
403,2484.0,40.7527056,-73.9671922,474.0
404,2484.0,40.754499,-73.9656923,88.0
405,2484.0,40.7545896,-73.9659059,24.0
406,2485.0,40.7601347,-73.9848652,8.0
407,2485.0,40.7546441,-73.9718458,355.0
408,2486.0,40.7601347,-73.9848652,8.0
409,2486.0,40.7598383,-73.9841848,11.0
410,2486.0,40.756034,-73.9869451,110.0
411,2486.0,40.7558224,-73.9864397,36.0
412,2486.0,40.7462015,-73.9885639,235.0
413,2487.0,40.7601347,-73.9848652,8.0
414,2487.0,40.7546441,-73.9718458,355.0
415,2488.0,40.7608021,-73.9845206,11.0
416,2488.0,40.7622358,-73.9879099,96.0
